participant,stimulus,timestamp_ms,x,y,screen_w,screen_h
P02,stim_A_03.png,3429,497,123,1536,738
P02,stim_A_03.png,3463,496,123,1536,738
P02,stim_A_03.png,3495,505,125,1536,738
P02,stim_A_03.png,3529,516,128,1536,738
P02,stim_A_03.png,3561,521,129,1536,738
P02,stim_A_03.png,3598,495,122,1536,738
P02,stim_A_03.png,3630,506,125,1536,738
P02,stim_A_03.png,3664,517,128,1536,738
P02,stim_A_03.png,3698,522,129,1536,738
P02,stim_A_03.png,3731,522,129,1536,738
P02,stim_A_03.png,3763,526,130,1536,738
P02,stim_A_03.png,3795,526,130,1536,738
P02,stim_A_03.png,3829,522,129,1536,738
P02,stim_A_03.png,3863,523,129,1536,738
P02,stim_A_03.png,3896,534,132,1536,738
P02,stim_A_03.png,3929,539,133,1536,738
P02,stim_A_03.png,3964,548,135,1536,738
P02,stim_A_03.png,3997,554,137,1536,738
P02,stim_A_03.png,4029,563,139,1536,738
P02,stim_A_03.png,4060,564,139,1536,738
P02,stim_A_03.png,4097,558,138,1536,738
P02,stim_A_03.png,4132,556,137,1536,738
P02,stim_A_03.png,4164,555,137,1536,738
P02,stim_A_03.png,4196,554,137,1536,738
P02,stim_A_03.png,4228,553,137,1536,738
P02,stim_A_03.png,4262,556,138,1536,738
P02,stim_A_03.png,4296,559,139,1536,738
P02,stim_A_03.png,4327,567,140,1536,738
P02,stim_A_03.png,4363,566,141,1536,738
P02,stim_A_03.png,4401,576,143,1536,738
P02,stim_A_03.png,4435,583,145,1536,738
P02,stim_A_03.png,4469,590,147,1536,738
P02,stim_A_03.png,4503,589,147,1536,738
P02,stim_A_03.png,4538,591,147,1536,738
P02,stim_A_03.png,4572,592,147,1536,738
P02,stim_A_03.png,4606,585,145,1536,738
P02,stim_A_03.png,4639,569,141,1536,738
P02,stim_A_03.png,4672,555,137,1536,738
P02,stim_A_03.png,4705,549,136,1536,738
P02,stim_A_03.png,4741,547,135,1536,738
P02,stim_A_03.png,4775,546,135,1536,738
P02,stim_A_03.png,4816,547,135,1536,738
P02,stim_A_03.png,4849,556,137,1536,738
P02,stim_A_03.png,4881,560,138,1536,738
P02,stim_A_03.png,4913,568,140,1536,738
P02,stim_A_03.png,4946,569,140,1536,738
P02,stim_A_03.png,4978,567,140,1536,738
P02,stim_A_03.png,5010,562,139,1536,738
P02,stim_A_03.png,5045,556,137,1536,738
P02,stim_A_03.png,5080,550,136,1536,738
P02,stim_A_03.png,5114,552,136,1536,738
P02,stim_A_03.png,5148,556,137,1536,738
P02,stim_A_03.png,5180,561,138,1536,738
P02,stim_A_03.png,5212,569,141,1536,738
P02,stim_A_03.png,5244,572,142,1536,738
P02,stim_A_03.png,5277,580,144,1536,738
P02,stim_A_03.png,5312,577,143,1536,738
P02,stim_A_03.png,5344,573,142,1536,738
P02,stim_A_03.png,5379,573,142,1536,738
P02,stim_A_03.png,5412,572,141,1536,738
P02,stim_A_03.png,5446,577,143,1536,738
P02,stim_A_03.png,5479,582,144,1536,738
P02,stim_A_03.png,5512,581,144,1536,738
P02,stim_A_03.png,5545,579,143,1536,738
P02,stim_A_03.png,5578,582,144,1536,738
P02,stim_A_03.png,5612,583,144,1536,738
P02,stim_A_03.png,5644,583,144,1536,738
P02,stim_A_03.png,5678,585,145,1536,738
P02,stim_A_03.png,5711,590,146,1536,738
P02,stim_A_03.png,5745,591,146,1536,738
P02,stim_A_03.png,5780,600,148,1536,738
P02,stim_A_03.png,5814,611,151,1536,738
P02,stim_A_03.png,5846,616,152,1536,738
P02,stim_A_03.png,5878,621,154,1536,738
P02,stim_A_03.png,5912,620,153,1536,738
P02,stim_A_03.png,5947,616,152,1536,738
P02,stim_A_03.png,5980,616,153,1536,738
P02,stim_A_03.png,6012,619,153,1536,738
P02,stim_B_01.png,13,572,141,1536,738
P02,stim_B_01.png,47,567,140,1536,738
P02,stim_B_01.png,79,557,138,1536,738
P02,stim_B_01.png,112,551,136,1536,738
P02,stim_B_01.png,145,548,136,1536,738
P02,stim_B_01.png,180,553,137,1536,738
P02,stim_B_01.png,216,553,137,1536,738
P02,stim_B_01.png,250,558,139,1536,738
P02,stim_B_01.png,282,561,139,1536,738
P02,stim_B_01.png,315,570,141,1536,738
P02,stim_B_01.png,348,575,143,1536,738
P02,stim_B_01.png,382,579,144,1536,738
P02,stim_B_01.png,415,586,145,1536,738
P02,stim_B_01.png,447,586,145,1536,738
P02,stim_B_01.png,479,586,145,1536,738
P02,stim_B_01.png,512,583,144,1536,738
P02,stim_B_01.png,546,581,144,1536,738
P02,stim_B_01.png,580,584,144,1536,738
P02,stim_B_01.png,615,569,140,1536,738
P02,stim_B_01.png,649,548,135,1536,738
P02,stim_B_01.png,681,536,132,1536,738
P02,stim_B_01.png,715,535,132,1536,738
P02,stim_B_01.png,747,530,131,1536,738
P02,stim_B_01.png,778,517,128,1536,738
P02,stim_B_01.png,810,515,127,1536,738
P02,stim_B_01.png,843,513,127,1536,738
P02,stim_B_01.png,875,517,128,1536,738
P02,stim_B_01.png,907,527,130,1536,738
P02,stim_B_01.png,942,539,133,1536,738
P02,stim_B_01.png,974,545,135,1536,738
P02,stim_B_01.png,1008,533,132,1536,738
P02,stim_B_01.png,1041,539,133,1536,738
P02,stim_B_01.png,1074,486,120,1536,738
P02,stim_B_01.png,1107,494,122,1536,738
P02,stim_B_01.png,1141,469,116,1536,738
P02,stim_B_01.png,1174,487,121,1536,738
P02,stim_B_01.png,1208,506,125,1536,738
P02,stim_B_01.png,1241,516,128,1536,738
P02,stim_B_01.png,1278,526,130,1536,738
P02,stim_B_01.png,1311,535,132,1536,738
P02,stim_B_01.png,1346,537,132,1536,738
P02,stim_B_01.png,1380,541,134,1536,738
P02,stim_B_01.png,1414,540,133,1536,738
P02,stim_B_01.png,1446,545,135,1536,738
P02,stim_B_01.png,1478,553,137,1536,738
P02,stim_B_01.png,1512,561,138,1536,738
P02,stim_B_01.png,1546,569,141,1536,738
P02,stim_B_01.png,1578,574,142,1536,738
P02,stim_B_01.png,1612,577,142,1536,738
P02,stim_B_01.png,1645,579,143,1536,738
P02,stim_B_01.png,1678,579,143,1536,738
P02,stim_B_01.png,1714,575,142,1536,738
P02,stim_B_01.png,1746,568,141,1536,738
P02,stim_B_01.png,1780,562,139,1536,738
P02,stim_B_01.png,1813,556,138,1536,738
P02,stim_B_01.png,1847,549,136,1536,738
P02,stim_B_01.png,1881,544,135,1536,738
P02,stim_B_01.png,1912,542,134,1536,738
P02,stim_B_01.png,1944,539,134,1536,738
P02,stim_B_01.png,1977,533,132,1536,738
P02,stim_B_01.png,2010,527,131,1536,738
P02,stim_B_01.png,2047,518,128,1536,738
P02,stim_B_01.png,2079,514,127,1536,738
P02,stim_B_01.png,2112,507,125,1536,738
P02,stim_B_01.png,2145,500,124,1536,738
P02,stim_B_01.png,2178,492,122,1536,738
P02,stim_B_01.png,2215,483,119,1536,738
P02,stim_B_01.png,2247,481,119,1536,738
P02,stim_B_01.png,2281,465,115,1536,738
P02,stim_B_01.png,2314,449,111,1536,738
P02,stim_B_01.png,2346,435,107,1536,738
P02,stim_B_01.png,2379,431,107,1536,738
P02,stim_B_01.png,2411,425,105,1536,738
P02,stim_B_01.png,2444,415,103,1536,738
P02,stim_B_01.png,2478,420,104,1536,738
P02,stim_B_01.png,2511,436,108,1536,738
P02,stim_B_01.png,2543,440,109,1536,738
P02,stim_B_01.png,2583,448,111,1536,738
P02,stim_B_01.png,2616,456,113,1536,738
P02,stim_B_01.png,2651,465,115,1536,738
P02,stim_B_01.png,2686,472,117,1536,738
P02,stim_B_01.png,2719,476,118,1536,738
P02,stim_B_01.png,2753,472,117,1536,738
P02,stim_B_01.png,2787,475,117,1536,738
P02,stim_B_01.png,2821,475,117,1536,738
P02,stim_B_01.png,2856,474,117,1536,738
P02,stim_B_01.png,2891,483,120,1536,738
P02,stim_B_01.png,2924,488,121,1536,738
P02,stim_B_01.png,2958,492,122,1536,738
P02,stim_B_01.png,2990,498,123,1536,738
P02,stim_B_01.png,3023,507,126,1536,738
P02,stim_B_01.png,3060,521,129,1536,738
P02,stim_B_01.png,3095,527,131,1536,738
P02,stim_B_01.png,3128,524,130,1536,738
P02,stim_B_01.png,3160,522,130,1536,738
P02,stim_B_01.png,3194,519,129,1536,738
P02,stim_B_01.png,3225,506,126,1536,738
P02,stim_B_01.png,3259,492,122,1536,738
P02,stim_B_01.png,3291,484,120,1536,738
P02,stim_B_01.png,3324,472,117,1536,738
P02,stim_B_01.png,3357,473,117,1536,738
P02,stim_B_01.png,3391,471,117,1536,738
P02,stim_B_01.png,3426,477,118,1536,738
P02,stim_B_01.png,3459,477,118,1536,738
P02,stim_B_01.png,3491,481,119,1536,738
P02,stim_B_01.png,3524,492,121,1536,738
P02,stim_B_01.png,3558,489,120,1536,738
P02,stim_B_01.png,3590,490,121,1536,738
P02,stim_B_01.png,3625,488,120,1536,738
P02,stim_B_01.png,3658,488,120,1536,738
P02,stim_B_01.png,3689,490,121,1536,738
P02,stim_B_01.png,3724,477,117,1536,738
P02,stim_B_01.png,3759,475,117,1536,738
P02,stim_B_01.png,3793,440,109,1536,738
P02,stim_B_01.png,3827,412,102,1536,738
P02,stim_B_01.png,3860,385,95,1536,738
P02,stim_B_01.png,3892,358,88,1536,738
P02,stim_B_01.png,3925,361,89,1536,738
P02,stim_B_01.png,3957,366,90,1536,738
P02,stim_B_01.png,3990,374,92,1536,738
P02,stim_B_01.png,4024,368,91,1536,738
P02,stim_B_01.png,4058,346,85,1536,738
P02,stim_B_01.png,4090,344,85,1536,738
P02,stim_B_01.png,4126,371,92,1536,738
P02,stim_B_01.png,4160,349,86,1536,738
P02,stim_B_01.png,4192,382,95,1536,738
P02,stim_B_01.png,4226,393,97,1536,738
P02,stim_B_01.png,4259,399,99,1536,738
P02,stim_B_01.png,4293,411,102,1536,738
P02,stim_B_01.png,4326,424,105,1536,738
P02,stim_B_01.png,4358,442,109,1536,738
P02,stim_B_01.png,4390,458,114,1536,738
P02,stim_B_01.png,4424,472,117,1536,738
P02,stim_B_01.png,4457,476,118,1536,738
P02,stim_B_01.png,4490,476,118,1536,738
P02,stim_B_01.png,4524,482,119,1536,738
P02,stim_B_01.png,4555,488,121,1536,738
P02,stim_B_01.png,4592,501,124,1536,738
P02,stim_B_01.png,4626,508,126,1536,738
P02,stim_B_01.png,4658,518,128,1536,738
P02,stim_B_01.png,4691,530,131,1536,738
P02,stim_B_01.png,4722,535,132,1536,738
P02,stim_B_01.png,4758,534,132,1536,738
P02,stim_B_01.png,4791,535,132,1536,738
P02,stim_B_01.png,4825,540,134,1536,738
P02,stim_B_01.png,4858,528,131,1536,738
P02,stim_B_01.png,4889,519,128,1536,738
P02,stim_B_01.png,4926,502,124,1536,738
P02,stim_B_01.png,4959,494,122,1536,738
P02,stim_B_01.png,4991,481,119,1536,738
P02,stim_B_01.png,5024,475,118,1536,738
P02,stim_B_01.png,5057,469,116,1536,738
P02,stim_B_01.png,5089,459,114,1536,738
P02,stim_B_01.png,5126,452,112,1536,738
P02,stim_B_01.png,5159,449,111,1536,738
P02,stim_B_01.png,5192,447,111,1536,738
P02,stim_B_01.png,5228,447,111,1536,738
P02,stim_B_01.png,5262,449,111,1536,738
P02,stim_B_01.png,5303,449,111,1536,738
P02,stim_B_01.png,5337,453,112,1536,738
P02,stim_B_01.png,5374,456,113,1536,738
P02,stim_B_01.png,5406,461,114,1536,738
P02,stim_B_01.png,5440,467,116,1536,738
P02,stim_B_01.png,5474,472,117,1536,738
P02,stim_B_01.png,5506,473,117,1536,738
P02,stim_B_01.png,5540,472,117,1536,738
P02,stim_B_01.png,5574,474,117,1536,738
P02,stim_B_01.png,5606,472,117,1536,738
P02,stim_B_01.png,5640,477,118,1536,738
P02,stim_B_01.png,5674,475,118,1536,738
P02,stim_B_01.png,5707,467,116,1536,738
P02,stim_B_01.png,5741,455,113,1536,738
P02,stim_B_01.png,5923,450,111,1536,738
P02,stim_B_01.png,5970,446,110,1536,738
P02,stim_B_01.png,6004,436,108,1536,738
P02,stim_A_01.png,13,476,118,1536,738
P02,stim_A_01.png,46,468,116,1536,738
P02,stim_A_01.png,81,465,115,1536,738
P02,stim_A_01.png,113,468,116,1536,738
P02,stim_A_01.png,146,469,116,1536,738
P02,stim_A_01.png,180,468,116,1536,738
P02,stim_A_01.png,213,476,118,1536,738
P02,stim_A_01.png,245,485,120,1536,738
P02,stim_A_01.png,278,492,121,1536,738
P02,stim_A_01.png,309,499,123,1536,738
P02,stim_A_01.png,347,508,126,1536,738
P02,stim_A_01.png,380,512,126,1536,738
P02,stim_A_01.png,411,515,127,1536,738
P02,stim_A_01.png,444,524,129,1536,738
P02,stim_A_01.png,477,517,128,1536,738
P02,stim_A_01.png,509,524,129,1536,738
P02,stim_A_01.png,545,526,130,1536,738
P02,stim_A_01.png,578,516,128,1536,738
P02,stim_A_01.png,610,514,127,1536,738
P02,stim_A_01.png,643,512,127,1536,738
P02,stim_A_01.png,677,516,128,1536,738
P02,stim_A_01.png,711,500,124,1536,738
P02,stim_A_01.png,746,450,111,1536,738
P02,stim_A_01.png,779,406,101,1536,738
P02,stim_A_01.png,813,370,92,1536,738
P02,stim_A_01.png,847,338,84,1536,738
P02,stim_A_01.png,881,317,78,1536,738
P02,stim_A_01.png,915,306,76,1536,738
P02,stim_A_01.png,949,296,73,1536,738
P02,stim_A_01.png,980,292,72,1536,738
P02,stim_A_01.png,1019,298,74,1536,738
P02,stim_A_01.png,1055,295,73,1536,738
P02,stim_A_01.png,1088,297,73,1536,738
P02,stim_A_01.png,1120,297,73,1536,738
P02,stim_A_01.png,1154,306,76,1536,738
P02,stim_A_01.png,1186,311,77,1536,738
P02,stim_A_01.png,1219,318,78,1536,738
P02,stim_A_01.png,1253,326,81,1536,738
P02,stim_A_01.png,1289,334,82,1536,738
P02,stim_A_01.png,1323,337,83,1536,738
P02,stim_A_01.png,1355,335,83,1536,738
P02,stim_A_01.png,1389,350,86,1536,738
P02,stim_A_01.png,1421,356,88,1536,738
P02,stim_A_01.png,1455,347,86,1536,738
P02,stim_A_01.png,1488,385,95,1536,738
P02,stim_A_01.png,1522,387,95,1536,738
P02,stim_A_01.png,1555,412,102,1536,738
P02,stim_A_01.png,1588,439,108,1536,738
P02,stim_A_01.png,1621,462,114,1536,738
P02,stim_A_01.png,1655,481,119,1536,738
P02,stim_A_01.png,1689,502,124,1536,738
P02,stim_A_01.png,1723,519,128,1536,738
P02,stim_A_01.png,1755,531,131,1536,738
P02,stim_A_01.png,1789,555,137,1536,738
P02,stim_A_01.png,1822,573,141,1536,738
P02,stim_A_01.png,1855,568,140,1536,738
P02,stim_A_01.png,1890,566,140,1536,738
P02,stim_A_01.png,1923,562,139,1536,738
P02,stim_A_01.png,1955,556,137,1536,738
P02,stim_A_01.png,1989,554,137,1536,738
P02,stim_A_01.png,2024,553,136,1536,738
P02,stim_A_01.png,2063,551,136,1536,738
P02,stim_A_01.png,2095,534,132,1536,738
P02,stim_A_01.png,2127,521,129,1536,738
P02,stim_A_01.png,2160,513,127,1536,738
P02,stim_A_01.png,2195,512,127,1536,738
P02,stim_A_01.png,2228,512,127,1536,738
P02,stim_A_01.png,2261,507,126,1536,738
P02,stim_A_01.png,2293,508,126,1536,738
P02,stim_A_01.png,2328,499,123,1536,738
P02,stim_A_01.png,2363,508,126,1536,738
P02,stim_A_01.png,2397,505,125,1536,738
P02,stim_A_01.png,2428,495,123,1536,738
P02,stim_A_01.png,2460,492,122,1536,738
P02,stim_A_01.png,2493,496,123,1536,738
P02,stim_A_01.png,2527,496,123,1536,738
P02,stim_A_01.png,2559,494,122,1536,738
P02,stim_A_01.png,2596,495,122,1536,738
P02,stim_A_01.png,2628,486,120,1536,738
P02,stim_A_01.png,2661,487,121,1536,738
P02,stim_A_01.png,2694,495,122,1536,738
P02,stim_A_01.png,2728,490,121,1536,738
P02,stim_A_01.png,2760,498,123,1536,738
P02,stim_A_01.png,2793,495,123,1536,738
P02,stim_A_01.png,2829,496,123,1536,738
P02,stim_A_01.png,2863,498,123,1536,738
P02,stim_A_01.png,2896,500,124,1536,738
P02,stim_A_01.png,2929,499,123,1536,738
P02,stim_A_01.png,2961,499,123,1536,738
P02,stim_A_01.png,2993,499,123,1536,738
P02,stim_A_01.png,3026,507,125,1536,738
P02,stim_A_01.png,3061,505,125,1536,738
P02,stim_A_01.png,3096,510,126,1536,738
P02,stim_A_01.png,3129,509,126,1536,738
P02,stim_A_01.png,3164,508,126,1536,738
P02,stim_A_01.png,3197,514,127,1536,738
P02,stim_A_01.png,3228,519,128,1536,738
P02,stim_A_01.png,3259,517,128,1536,738
P02,stim_A_01.png,3294,516,127,1536,738
P02,stim_A_01.png,3325,513,127,1536,738
P02,stim_A_01.png,3359,507,125,1536,738
P02,stim_A_01.png,3396,500,123,1536,738
P02,stim_A_01.png,3429,491,121,1536,738
P02,stim_A_01.png,3463,485,120,1536,738
P02,stim_A_01.png,3496,482,119,1536,738
P02,stim_A_01.png,3530,483,119,1536,738
P02,stim_A_01.png,3562,480,119,1536,738
P02,stim_A_01.png,3596,483,119,1536,738
P02,stim_A_01.png,3628,483,119,1536,738
P02,stim_A_01.png,3660,492,121,1536,738
P02,stim_A_01.png,3693,490,121,1536,738
P02,stim_A_01.png,3734,496,122,1536,738
P02,stim_A_01.png,3767,499,123,1536,738
P02,stim_A_01.png,3800,501,124,1536,738
P02,stim_A_01.png,3834,507,125,1536,738
P02,stim_A_01.png,3866,513,127,1536,738
P02,stim_A_01.png,3901,518,128,1536,738
P02,stim_A_01.png,3933,513,127,1536,738
P02,stim_A_01.png,3967,516,128,1536,738
P02,stim_A_01.png,4018,513,127,1536,738
P02,stim_A_01.png,4061,505,125,1536,738
P02,stim_A_01.png,4098,501,124,1536,738
P02,stim_A_01.png,4130,499,124,1536,738
P02,stim_A_01.png,4163,496,123,1536,738
P02,stim_A_01.png,4195,495,123,1536,738
P02,stim_A_01.png,4228,490,121,1536,738
P02,stim_A_01.png,4260,489,121,1536,738
P02,stim_A_01.png,4294,492,122,1536,738
P02,stim_A_01.png,4325,490,121,1536,738
P02,stim_A_01.png,4359,490,121,1536,738
P02,stim_A_01.png,4394,484,120,1536,738
P02,stim_A_01.png,4428,482,119,1536,738
P02,stim_A_01.png,4461,478,118,1536,738
P02,stim_A_01.png,4493,478,118,1536,738
P02,stim_A_01.png,4526,472,116,1536,738
P02,stim_A_01.png,4560,452,111,1536,738
P02,stim_A_01.png,4592,429,106,1536,738
P02,stim_A_01.png,4628,418,103,1536,738
P02,stim_A_01.png,4661,410,101,1536,738
P02,stim_A_01.png,4693,394,97,1536,738
P02,stim_A_01.png,4725,387,95,1536,738
P02,stim_A_01.png,4762,392,97,1536,738
P02,stim_A_01.png,4794,408,101,1536,738
P02,stim_A_01.png,4826,427,105,1536,738
P02,stim_A_01.png,4860,444,109,1536,738
P02,stim_A_01.png,4892,460,113,1536,738
P02,stim_A_01.png,4926,471,116,1536,738
P02,stim_A_01.png,4961,482,119,1536,738
P02,stim_A_01.png,4994,496,123,1536,738
P02,stim_A_01.png,5027,506,125,1536,738
P02,stim_A_01.png,5060,514,127,1536,738
P02,stim_A_01.png,5094,522,129,1536,738
P02,stim_A_01.png,5126,525,130,1536,738
P02,stim_A_01.png,5159,526,130,1536,738
P02,stim_A_01.png,5193,521,129,1536,738
P02,stim_A_01.png,5227,526,130,1536,738
P02,stim_A_01.png,5260,530,131,1536,738
P02,stim_A_01.png,5292,537,133,1536,738
P02,stim_A_01.png,5325,537,133,1536,738
P02,stim_A_01.png,5360,527,130,1536,738
P02,stim_A_01.png,5393,534,132,1536,738
P02,stim_A_01.png,5426,527,130,1536,738
P02,stim_A_01.png,5460,520,128,1536,738
P02,stim_A_01.png,5494,506,125,1536,738
P02,stim_A_01.png,5525,502,124,1536,738
P02,stim_A_01.png,5559,499,123,1536,738
P02,stim_A_01.png,5594,505,125,1536,738
P02,stim_A_01.png,5627,497,123,1536,738
P02,stim_A_01.png,5659,498,123,1536,738
P02,stim_A_01.png,5692,501,124,1536,738
P02,stim_A_01.png,5725,513,127,1536,738
P02,stim_A_01.png,5761,524,130,1536,738
P02,stim_A_01.png,5794,535,133,1536,738
P02,stim_A_01.png,5827,540,134,1536,738
P02,stim_A_01.png,5859,548,136,1536,738
P02,stim_A_01.png,5893,549,136,1536,738
P02,stim_A_01.png,5931,549,136,1536,738
P02,stim_A_01.png,5964,548,136,1536,738
P02,stim_A_01.png,5999,557,138,1536,738
